3.907828330993652344e-01
1.373360604047775269e-01
2.186372503638267517e-02
1.943765021860599518e-02
1.793956011533737183e-02
1.749441400170326233e-02
1.681363023817539215e-02
1.637292467057704926e-02
1.584744639694690704e-02
1.542825996875762939e-02
1.502268761396408081e-02
1.454453170299530029e-02
1.431677211076021194e-02
1.406574621796607971e-02
1.391539257019758224e-02
1.370982453227043152e-02
1.358380354940891266e-02
1.328612212091684341e-02
