8.010066300630569458e-02
8.082561194896697998e-02
8.079851418733596802e-02
8.050125092267990112e-02
7.901638746261596680e-02
7.887332886457443237e-02
7.709927856922149658e-02
7.391241937875747681e-02
6.606076657772064209e-02
4.587006196379661560e-02
2.940200269222259521e-02
2.255833707749843597e-02
2.039736695587635040e-02
1.861524954438209534e-02
1.693252660334110260e-02
1.620044559240341187e-02
1.575859822332859039e-02
1.533905696123838425e-02
1.460688840597867966e-02
1.404106430709362030e-02
1.410365849733352661e-02
1.362238544970750809e-02
1.350338850170373917e-02
1.358103472739458084e-02
1.320504490286111832e-02
